artifact_row_index,source_id,city,district,support,tier,address_text
179110,7756409,tanger,marjane,165,SAFE_25,Marjane à Tanger
179112,7756429,marrakech,gueliz,1250,SAFE_25,Guéliz à Marrakech
179116,7756454,casablanca,belvedere,301,SAFE_25,Belvédère à Casablanca
179118,7756489,rabat,haut agdal,84,SAFE_25,Haut Agdal à Rabat
179120,7756493,mohammedia,la siesta,62,SAFE_25,La Siesta à Mohammedia
179122,7756525,casablanca,ain diab,457,SAFE_25,Ain Diab à Casablanca
179126,7756544,agadir,extension dakhla,15,SAFE_10,Extension Dakhla à Agadir
179127,7756579,casablanca,ain borja,88,SAFE_25,Ain Borja à Casablanca
179128,7756593,casablanca,bourgogne ouest,380,SAFE_25,Bourgogne Ouest à Casablanca
179130,7756652,casablanca,anassi,40,SAFE_25,Anassi à Casablanca
179131,7756659,casablanca,burger,53,SAFE_25,Burger à Casablanca
179137,7756719,tanger,ziaten,49,SAFE_25,Ziaten à Tanger
179139,7756740,temara,wifak,121,SAFE_25,Wifak à Temara
179140,7756746,safi,hay essalam,3,LOW,Hay essalam à Safi
179141,7756758,kenitra,mellah,8,SAFE_5,Mellah à Kénitra
179143,7756821,casablanca,anfa,374,SAFE_25,Anfa à Casablanca
179144,7756831,essaouira,bab doukkala,7,SAFE_5,Bab Doukkala à Essaouira
179145,7756858,oujda,lazaret,21,SAFE_10,Lazaret à Oujda
179147,7756889,marrakech,route de safi,237,SAFE_25,Route de Safi à Marrakech
179152,7756929,marrakech,hivernage,273,SAFE_25,Hivernage à Marrakech
179153,7756931,mohammedia,nassim,37,SAFE_25,Nassim à Mohammedia
179155,7756935,agadir,hay salam,64,SAFE_25,Hay Salam à Agadir
179156,7756941,casablanca,derb ghalef,98,SAFE_25,Derb Ghalef à Casablanca
179160,7756979,marrakech,route de safi,237,SAFE_25,Route de Safi à Marrakech
179162,7757003,casablanca,hay al amal,7,SAFE_5,Hay Al Amal à Casablanca
179164,7757021,tanger,hay hassani,92,SAFE_25,Hay Hassani à Tanger
179165,7757028,marrakech,gueliz,1250,SAFE_25,Guéliz à Marrakech
179167,7757067,sale,sidi hajji,27,SAFE_25,Sidi Hajji à Salé
179168,7757074,kenitra,oulad wjih,62,SAFE_25,Oulad Wjih à Kénitra
179169,7757084,fes,narjis,23,SAFE_10,Narjis à Fès
179170,7757102,kenitra,maamora,58,SAFE_25,Maamora à Kénitra
179171,7757103,marrakech,massira 1,51,SAFE_25,Massira 1 à Marrakech
179172,7757115,marrakech,hay targa,491,SAFE_25,Hay Targa à Marrakech
179173,7757116,agadir,hay dakhla,57,SAFE_25,Hay Dakhla à Agadir
179174,7757150,tanger,mesnana,96,SAFE_25,Mesnana à Tanger
179177,7757174,agadir,hay mohammadi,183,SAFE_25,Hay Mohammadi à Agadir
179179,7757188,casablanca,belvedere,301,SAFE_25,Belvédère à Casablanca
179181,7757200,meknes,hamria,152,SAFE_25,Hamria à Meknes
179183,7757208,el jadida,hay essalam,49,SAFE_25,Hay Essalam à El Jadida
179185,7757225,bouznika,plage oued cherrat,118,SAFE_25,Plage Oued Cherrat à Bouznika
179188,7757251,fes,route se sefrou,16,SAFE_10,Route se Sefrou à Fès
179190,7757256,temara,oued eddahab,11,SAFE_10,Oued Eddahab à Temara
179194,7757303,tanger,mozart,64,SAFE_25,Mozart à Tanger
179195,7757305,marrakech,gueliz,1250,SAFE_25,Guéliz à Marrakech
179196,7757309,casablanca,ain diab,457,SAFE_25,Ain Diab à Casablanca
179197,7757314,marrakech,route amizmiz,500,SAFE_25,Route Amizmiz à Marrakech
179199,7757348,tanger,beni touzine,22,SAFE_10,Beni Touzine à Tanger
179200,7757351,mohammedia,quartier du parc,79,SAFE_25,Quartier du Parc à Mohammedia
179201,7757354,meknes,al bassatine,56,SAFE_25,Al bassatine à Meknes
179203,7757359,casablanca,sidi maarouf,518,SAFE_25,Sidi Maarouf à Casablanca
179205,7757365,casablanca,belvedere,301,SAFE_25,Belvédère à Casablanca
179206,7757369,casablanca,lissasfa,104,SAFE_25,Lissasfa à Casablanca
179208,7757381,agadir,hay dakhla,57,SAFE_25,Hay Dakhla à Agadir
179211,7757391,tanger,mghogha,80,SAFE_25,Mghogha à Tanger
179212,7757404,agadir,hay mohammadi,183,SAFE_25,Hay Mohammadi à Agadir
179213,7757431,sale,bab sebta,4,LOW,Bab Sebta à Salé
179214,7757447,mohammedia,nassim,37,SAFE_25,Nassim à Mohammedia
179215,7757457,mohammedia,nassim,37,SAFE_25,Nassim à Mohammedia
179219,7757493,casablanca,gauthier,422,SAFE_25,Gauthier à Casablanca
179221,7757510,casablanca,sidi maarouf,518,SAFE_25,Sidi Maarouf à Casablanca
179222,7757516,mohammedia,wafa,25,SAFE_25,Wafa à Mohammedia
179223,7757522,casablanca,bourgogne ouest,380,SAFE_25,Bourgogne Ouest à Casablanca
179226,7757544,mohammedia,route de rabat,18,SAFE_10,Route de rabat à Mohammedia
179227,7757564,casablanca,oulfa,409,SAFE_25,Oulfa à Casablanca
179230,7757614,tanger,branes kdima,29,SAFE_25,Branes Kdima à Tanger
179232,7757631,casablanca,oulfa,409,SAFE_25,Oulfa à Casablanca
179233,7757637,meknes,marjane,146,SAFE_25,Marjane à Meknes
179235,7757681,kenitra,bir rami ouest,38,SAFE_25,Bir Rami Ouest à Kénitra
179237,7757687,rabat,l ocean,61,SAFE_25,L'Ocean à Rabat
179238,7757716,rabat,agdal,313,SAFE_25,Agdal à Rabat
179240,7757723,el jadida,hay al amal,5,SAFE_5,Hay Al Amal à El Jadida
179241,7757728,marrakech,agdal,514,SAFE_25,Agdal à Marrakech
179245,7757736,tanger,al amal,14,SAFE_10,Al Amal à Tanger
179247,7757752,casablanca,ain chock,119,SAFE_25,Ain Chock à Casablanca
179254,7757813,casablanca,la floride,14,SAFE_10,La Floride à Casablanca
179255,7757818,temara,oued eddahab,11,SAFE_10,Oued Eddahab à Temara
179257,7757833,marrakech,hay chouhada,4,LOW,Hay Chouhada à Marrakech
179258,7757844,tanger,administratif,164,SAFE_25,Administratif à Tanger
179259,7757856,casablanca,roches noires,198,SAFE_25,Roches Noires à Casablanca
179260,7757859,bouznika,hamza,21,SAFE_10,Hamza à Bouznika
179262,7757864,fes,hay atlas,8,SAFE_5,Hay Atlas à Fès
179263,7757868,marrakech,route d agadir essaouira,143,SAFE_25,Route d'Agadir - Essaouira à Marrakech
179268,7757911,marrakech,gueliz,1250,SAFE_25,Guéliz à Marrakech
179270,7757940,tanger,de la plage,188,SAFE_25,De La Plage à Tanger
179271,7757943,sale,hay chmaou,56,SAFE_25,Hay Chmaou à Salé
179272,7757946,tanger,de la plage,188,SAFE_25,De La Plage à Tanger
179273,7757963,casablanca,al qods,132,SAFE_25,Al Qods à Casablanca
179274,7758000,casablanca,ain diab,457,SAFE_25,Ain Diab à Casablanca
179275,7758007,casablanca,la gironde,122,SAFE_25,La Gironde à Casablanca
179276,7758012,casablanca,la gironde,122,SAFE_25,La Gironde à Casablanca
179277,7758020,kenitra,ismalia,19,SAFE_10,Ismalia à Kénitra
179278,7758043,sale,bab al bahr,12,SAFE_10,Bab Al Bahr à Salé
179280,7758078,rabat,agdal,313,SAFE_25,Agdal à Rabat
179282,7758094,marrakech,amelkis,224,SAFE_25,Amelkis à Marrakech
179283,7758095,casablanca,maarif,326,SAFE_25,Maârif à Casablanca
179287,7758136,casablanca,maarif extension,351,SAFE_25,Maârif Extension à Casablanca
179288,7758142,marrakech,amerchich,50,SAFE_25,Amerchich à Marrakech
179290,7758160,casablanca,al hadika,25,SAFE_25,Al Hadika à Casablanca
179295,7758210,casablanca,oulfa,409,SAFE_25,Oulfa à Casablanca
179296,7758222,agadir,tilila,54,SAFE_25,Tilila à Agadir
179298,7758225,fes,narjis,23,SAFE_10,Narjis à Fès
179299,7758241,fes,hay riad,4,LOW,Hay Riad à Fès
179300,7758245,rabat,agdal,313,SAFE_25,Agdal à Rabat
179301,7758250,tanger,administratif,164,SAFE_25,Administratif à Tanger
179303,7758260,meknes,plaisance,9,SAFE_5,Plaisance à Meknes
179305,7758270,tanger,mesnana,96,SAFE_25,Mesnana à Tanger
179306,7758277,marrakech,arset el maach,21,SAFE_10,Arset El Maach à Marrakech
179308,7758303,rabat,agdal,313,SAFE_25,Agdal à Rabat
179309,7758307,sale,hay alqods,2,LOW,Hay Alqods à Salé
179311,7758341,kenitra,la ville haute,69,SAFE_25,La Ville Haute à Kénitra
179314,7758368,casablanca,sidi maarouf,518,SAFE_25,Sidi Maârouf à Casablanca
179315,7758382,casablanca,bournazil,16,SAFE_10,Bournazil à Casablanca
179317,7758401,casablanca,palmier,340,SAFE_25,Palmier à Casablanca
179318,7758441,casablanca,anfa,374,SAFE_25,Anfa à Casablanca
179320,7758461,casablanca,oulfa,409,SAFE_25,Oulfa à Casablanca
179321,7758466,casablanca,triangle d or,142,SAFE_25,Triangle d'Or à Casablanca
179322,7758482,casablanca,racine,596,SAFE_25,Racine à Casablanca
179323,7758486,agadir,founti,96,SAFE_25,Founti à Agadir
179324,7758497,sale,hay chmaou,56,SAFE_25,Hay Chmaou à Salé
179325,7758503,casablanca,al hadika,25,SAFE_25,Al Hadika à Casablanca
179326,7758509,marrakech,ennakhil palmeraie,469,SAFE_25,Ennakhil (Palmeraie) à Marrakech
179327,7758520,casablanca,hay palestine,10,SAFE_10,Hay Palestine à Casablanca
179328,7758523,casablanca,la floride,14,SAFE_10,La Floride à Casablanca
179330,7758546,sale,sala el jadida,84,SAFE_25,Sala el Jadida à Salé
179331,7758550,casablanca,beausite,41,SAFE_25,Beausite à Casablanca
179333,7758593,casablanca,ain sebaa,344,SAFE_25,Aïn Sebaâ à Casablanca
179335,7758595,el jadida,quartier aerodrome,20,SAFE_10,Quartier Aérodrome à El Jadida
179338,7758599,mohammedia,rachidia,5,SAFE_5,Rachidia à Mohammedia
179339,7758600,marrakech,route casablanca,269,SAFE_25,Route Casablanca à Marrakech
179340,7758623,casablanca,sidi moumen,119,SAFE_25,Sidi Moumen à Casablanca
179341,7758627,tetouan,wilaya,41,SAFE_25,Wilaya à Tétouan
179343,7758640,tanger,ain el hayani,20,SAFE_10,Ain El Hayani à Tanger
179344,7758642,agadir,hay mohammadi,183,SAFE_25,Hay Mohammadi à Agadir
179345,7758643,tanger,achakar,164,SAFE_25,Achakar à Tanger
179347,7758685,casablanca,maarif extension,351,SAFE_25,Maârif Extension à Casablanca
179349,7758720,tanger,aouama gharbia,64,SAFE_25,Aouama Gharbia à Tanger
179351,7758734,bouznika,al kawtar,71,SAFE_25,Al Kawtar à Bouznika
179354,7758779,casablanca,belvedere,301,SAFE_25,Belvédère à Casablanca
179355,7758796,casablanca,hay albaraka,19,SAFE_10,Hay Albaraka à Casablanca
179357,7758840,rabat,agdal,313,SAFE_25,Agdal à Rabat
179359,7758928,casablanca,riviera,76,SAFE_25,Riviera à Casablanca
179362,7759004,meknes,marjane,146,SAFE_25,Marjane à Meknes
179363,7759005,casablanca,beausejour,150,SAFE_25,Beauséjour à Casablanca
179367,7759082,casablanca,mers sultan,170,SAFE_25,Mers Sultan à Casablanca
179369,7759092,kenitra,mimosas,57,SAFE_25,Mimosas à Kénitra
179371,7759097,essaouira,argana,4,LOW,Argana à Essaouira
179372,7759109,essaouira,raounak,6,SAFE_5,Raounak à Essaouira
179375,7759151,sale,hay chmaou,56,SAFE_25,Hay Chmaou à Salé
179377,7759160,casablanca,mers sultan,170,SAFE_25,Mers Sultan à Casablanca
179378,7759162,sale,kharouba,1,LOW,Kharouba à Salé
179384,7759258,temara,nemsia,3,LOW,Nemsia à Temara
179385,7759259,casablanca,nassim 1,64,SAFE_25,Nassim 1 à Casablanca
179387,7759288,rabat,souissi,566,SAFE_25,Souissi à Rabat
179388,7759295,agadir,hay salam,64,SAFE_25,Hay Salam à Agadir
179389,7759306,casablanca,les hopitaux,385,SAFE_25,Les Hôpitaux à Casablanca
179391,7759329,marrakech,route amizmiz,500,SAFE_25,Route Amizmiz à Marrakech
179393,7759334,casablanca,sidi maarouf,518,SAFE_25,Sidi Maarouf à Casablanca
179394,7759347,casablanca,racine extension,51,SAFE_25,Racine Extension à Casablanca
179395,7759349,fes,nouvelle ville,31,SAFE_25,Nouvelle Ville à Fès
179398,7759382,marrakech,majorelle,157,SAFE_25,Majorelle à Marrakech
179399,7759448,casablanca,ain sebaa,344,SAFE_25,Aïn Sebaâ à Casablanca
179406,7759713,casablanca,oulfa,409,SAFE_25,Oulfa à Casablanca
179407,7759738,casablanca,les hopitaux,385,SAFE_25,Les Hôpitaux à Casablanca
179409,7759757,safi,azib derai,8,SAFE_5,Azib Derai à Safi
179410,7759758,fes,mont fleuri,13,SAFE_10,Mont Fleuri à Fès
179411,7759767,temara,ain atig,11,SAFE_10,Ain Atig à Temara
179412,7759786,rabat,karrakchou,1,LOW,Karrakchou à Rabat
179413,7759808,casablanca,racine,596,SAFE_25,Racine à Casablanca
179414,7759830,casablanca,les hopitaux,385,SAFE_25,Les Hôpitaux à Casablanca
179418,7759845,casablanca,gauthier,422,SAFE_25,Gauthier à Casablanca
179420,7759862,casablanca,maarif,326,SAFE_25,Maârif à Casablanca
179421,7759867,casablanca,roches noires,198,SAFE_25,Roches Noires à Casablanca
179422,7759872,casablanca,val fleury,190,SAFE_25,Val Fleury à Casablanca
179424,7759884,tanger,bel air val fleuri,128,SAFE_25,Bel Air - Val fleuri à Tanger
179425,7759891,casablanca,sidi moumen,119,SAFE_25,Sidi Moumen à Casablanca
179428,7759917,fes,champ de course,17,SAFE_10,Champ de course à Fès
179429,7759926,casablanca,anassi,40,SAFE_25,Anassi à Casablanca
179430,7759928,agadir,hay mohammadi,183,SAFE_25,Hay Mohammadi à Agadir
179431,7759934,casablanca,les hopitaux,385,SAFE_25,Les Hôpitaux à Casablanca
179432,7759942,kenitra,mimosas,57,SAFE_25,Mimosas à Kénitra
179433,7759950,meknes,la cienda,8,SAFE_5,La cienda à Meknes
179437,7760102,fes,ain amiyer,11,SAFE_10,Ain Amiyer à Fès
179438,7760121,casablanca,hay tarik,4,LOW,Hay Tarik à Casablanca
179439,7760144,marrakech,agdal,514,SAFE_25,Agdal à Marrakech
179441,7760213,sale,tabriquet,37,SAFE_25,Tabriquet à Salé
179442,7760243,casablanca,oulfa,409,SAFE_25,Oulfa à Casablanca
179443,7760260,casablanca,oulfa,409,SAFE_25,Oulfa à Casablanca
179444,7760261,marrakech,gueliz,1250,SAFE_25,Guéliz à Marrakech
179446,7760296,casablanca,bourgogne ouest,380,SAFE_25,Bourgogne Ouest à Casablanca
179447,7760303,tanger,iberie,173,SAFE_25,Iberie à Tanger
179448,7760317,casablanca,gauthier,422,SAFE_25,Gauthier à Casablanca
179449,7760319,casablanca,maarif,326,SAFE_25,Maârif à Casablanca
179450,7760320,marrakech,boulevard med 6,124,SAFE_25,Boulevard Med 6 à Marrakech
179451,7760324,sale,sala el jadida,84,SAFE_25,Sala el Jadida à Salé
179452,7760328,sale,hay salam,24,SAFE_10,Hay Salam à Salé
179454,7760367,rabat,agdal,313,SAFE_25,Agdal à Rabat
179455,7760388,tetouan,mounia,9,SAFE_5,Mounia à Tétouan
179456,7760392,el jadida,essaada,55,SAFE_25,Essaada à El Jadida
179457,7760399,mohammedia,hay al amal,3,LOW,Hay Al Amal à Mohammedia
179463,7760446,sale,tabriquet,37,SAFE_25,Tabriquet à Salé
179467,7760484,sale,pepiniere,3,LOW,Pépinière à Salé
179468,7760508,el jadida,ennajd,27,SAFE_25,Ennajd à El Jadida
179469,7760514,casablanca,ain sebaa,344,SAFE_25,Aïn Sebaâ à Casablanca
179471,7760523,casablanca,maarif,326,SAFE_25,Maârif à Casablanca
179472,7760527,casablanca,ain sebaa,344,SAFE_25,Aïn Sebaâ à Casablanca
179473,7760536,tanger,marjane,165,SAFE_25,Marjane à Tanger
179474,7760574,marrakech,ennakhil palmeraie,469,SAFE_25,Ennakhil (Palmeraie) à Marrakech
179476,7760577,safi,azib derai,8,SAFE_5,Azib Derai à Safi
179477,7760583,casablanca,roches noires,198,SAFE_25,Roches Noires à Casablanca
179478,7760603,kenitra,mimosas,57,SAFE_25,Mimosas à Kénitra
179480,7760606,casablanca,maarif extension,351,SAFE_25,Maârif Extension à Casablanca
179481,7760629,temara,wifak,121,SAFE_25,Wifak à Temara
179484,7760658,mohammedia,hay al amal,3,LOW,Hay Al Amal à Mohammedia
179485,7760664,casablanca,maarif,326,SAFE_25,Maârif à Casablanca
179486,7760669,casablanca,roches noires,198,SAFE_25,Roches Noires à Casablanca
179489,7760754,casablanca,sidi moumen,119,SAFE_25,Sidi Moumen à Casablanca
179493,7760786,kenitra,maghrib arabi,29,SAFE_25,Maghrib Arabi à Kénitra
179494,7760802,casablanca,hay antaria,6,SAFE_5,Hay Antaria à Casablanca
179498,7760845,temara,ain atig,11,SAFE_10,Ain Atig à Temara
179499,7760855,khemisset,lot al wafa,1,LOW,Lot Al Wafa à Khémisset
179501,7760868,marrakech,route de safi,237,SAFE_25,Route de Safi à Marrakech
179502,7760870,temara,wifak,121,SAFE_25,Wifak à Temara
179503,7760871,tanger,du golf,123,SAFE_25,Du Golf à Tanger
179504,7760898,casablanca,bourgogne ouest,380,SAFE_25,Bourgogne Ouest à Casablanca
179505,7760903,agadir,al wifaq,38,SAFE_25,Al Wifaq à Agadir
179506,7760952,casablanca,ain diab,457,SAFE_25,Ain Diab à Casablanca
179508,7760959,fes,ain amiyer,11,SAFE_10,Ain Amiyer à Fès
179509,7760968,casablanca,derb ghalef,98,SAFE_25,Derb Ghalef à Casablanca
179510,7760984,sale,sakani,12,SAFE_10,Sakani à Salé
179511,7760986,tanger,hay hassani,92,SAFE_25,Hay Hassani à Tanger
179515,7761032,casablanca,la vilette,15,SAFE_10,La Vilette à Casablanca
179516,7761041,rabat,hay el menzah,56,SAFE_25,Hay El Menzah à Rabat
179517,7761047,agadir,hay mohammadi,183,SAFE_25,Hay Mohammadi à Agadir
179518,7761048,casablanca,beausejour,150,SAFE_25,Beauséjour à Casablanca
179519,7761058,tanger,marjane,165,SAFE_25,Marjane à Tanger
179520,7761063,marrakech,koudia,4,LOW,Koudia à Marrakech
179521,7761071,kenitra,la ville haute,69,SAFE_25,La Ville Haute à Kénitra
179522,7761072,casablanca,al qods,132,SAFE_25,Al Qods à Casablanca
179525,7761111,casablanca,les princesses,332,SAFE_25,Les princesses à Casablanca
179529,7761142,casablanca,sidi maarouf,518,SAFE_25,Sidi Maarouf à Casablanca
179530,7761148,marrakech,route de safi,237,SAFE_25,Route de Safi à Marrakech
179531,7761173,casablanca,hay hassani,116,SAFE_25,Hay Hassani à Casablanca
179532,7761193,marrakech,route casablanca,269,SAFE_25,Route Casablanca à Marrakech
179537,7761245,sale,hay chmaou,56,SAFE_25,Hay Chmaou à Salé
179538,7761258,meknes,hamria,152,SAFE_25,Hamria à Meknes
179541,7761302,marrakech,agdal,514,SAFE_25,Agdal à Marrakech
179543,7761311,casablanca,roches noires,198,SAFE_25,Roches Noires à Casablanca
179546,7761349,agadir,tilila,54,SAFE_25,Tilila à Agadir
179548,7761397,tanger,azib haj kaddour,10,SAFE_10,Azib Haj Kaddour à Tanger
179552,7761472,casablanca,racine extension,51,SAFE_25,Racine Extension à Casablanca
179553,7761508,rabat,agdal,313,SAFE_25,Agdal à Rabat
179555,7761543,rabat,hay nahda,43,SAFE_25,Hay Nahda à Rabat
179557,7761586,casablanca,sidi moumen,119,SAFE_25,Sidi Moumen à Casablanca
179558,7761592,fes,narjis,23,SAFE_10,Narjis à Fès
179560,7761622,temara,wifak,121,SAFE_25,Wifak à Temara
179561,7761638,casablanca,ferme bretonne hay arraha,189,SAFE_25,Ferme Bretonne (Hay Arraha) à Casablanca
179564,7761694,tanger,drissia,27,SAFE_25,Drissia à Tanger
179565,7761753,temara,riad oulad mtaa,35,SAFE_25,Riad Oulad Mtaa à Temara
179567,7761767,casablanca,belvedere,301,SAFE_25,Belvédère à Casablanca
179568,7761780,tanger,branes 2,42,SAFE_25,Branes 2 à Tanger
179569,7761781,kenitra,mimosas,57,SAFE_25,Mimosas à Kénitra
179570,7761787,marrakech,route de safi,237,SAFE_25,Route de Safi à Marrakech
179571,7761792,bouznika,plage oued cherrat,118,SAFE_25,Plage Oued Cherrat à Bouznika
179573,7761801,casablanca,belvedere,301,SAFE_25,Belvédère à Casablanca
179574,7761819,marrakech,route de fez,469,SAFE_25,Route de Fez à Marrakech
179576,7761843,meknes,marjane,146,SAFE_25,Marjane à Meknes
179577,7761844,meknes,cente,31,SAFE_25,Cente à Meknes
179578,7761846,tanger,administratif,164,SAFE_25,Administratif à Tanger
179581,7761875,casablanca,maarif,326,SAFE_25,Maârif à Casablanca
179582,7761877,marrakech,azzouzia,40,SAFE_25,Azzouzia à Marrakech
179583,7761883,bouznika,quartier industriel,31,SAFE_25,Quartier Industriel à Bouznika
179584,7761884,casablanca,lissasfa,104,SAFE_25,Lissasfa à Casablanca
179585,7761885,tanger,ziaten,49,SAFE_25,Ziaten à Tanger
179586,7761891,casablanca,ain diab extension,188,SAFE_25,Ain Diab Extension à Casablanca
179587,7761899,tanger,marjane,165,SAFE_25,Marjane à Tanger
179588,7761902,casablanca,maarif,326,SAFE_25,Maârif à Casablanca
179590,7761938,marrakech,ennakhil palmeraie,469,SAFE_25,Ennakhil (Palmeraie) à Marrakech
179594,7761960,casablanca,oasis,332,SAFE_25,Oasis à Casablanca
179596,7761970,casablanca,casablanca finance city,208,SAFE_25,Casablanca Finance City à Casablanca
179598,7761977,marrakech,agdal,514,SAFE_25,Agdal à Marrakech
179599,7762033,kenitra,val fleuri,31,SAFE_25,Val Fleuri à Kénitra
179601,7762113,casablanca,bourgogne ouest,380,SAFE_25,Bourgogne Ouest à Casablanca
179602,7762123,casablanca,les hopitaux,385,SAFE_25,Les Hôpitaux à Casablanca
179603,7762130,casablanca,oulfa,409,SAFE_25,Oulfa à Casablanca
179604,7762131,bouznika,plage oued cherrat,118,SAFE_25,Plage Oued Cherrat à Bouznika
179605,7762153,sale,tabriquet,37,SAFE_25,Tabriquet à Salé
179607,7762169,sale,bab al bahr,12,SAFE_10,Bab Al Bahr à Salé
